"processid","processname","type","objectname"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\System.Diagnostics.DiagnosticSource.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\System.Memory.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\UIAutomationProvider\v4.0_4.0.0.0__31bf3856ad364e35\UIAutomationProvider.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Web.Services\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Web.Services.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\Microsoft.VisualStudio.Threading.16.0\Microsoft.VisualStudio.Threading.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Windows.Input.Manipulations\v4.0_4.0.0.0__b77a5c561934e089\System.Windows.Input.Manipulations.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\System.Diagnostics.DiagnosticSource.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\StreamJsonRpc.2.x\StreamJsonRpc.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\Microsoft.Build.Utilities.v4.0\v4.0_4.0.0.0__b03f5f7f11d50a3a\Microsoft.Build.Utilities.v4.0.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.RemoteControl.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.Validation.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC_MSIL\Microsoft.VisualStudio.Shell.Interop.10.0\10.0.0.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.Shell.Interop.10.0.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\System.Collections.Immutable.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.Diagnostics.Tracing.EventSource.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_32\System.Data\v4.0_4.0.0.0__b77a5c561934e089\System.Data.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Newtonsoft.Json.12.0.0.2\Newtonsoft.Json.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.Utilities.Internal.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.Telemetry.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\MSBuild\Current\Bin\Microsoft.Build.Framework.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\Nerdbank.Streams.2.x\Nerdbank.Streams.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\PresentationUI\v4.0_4.0.0.0__31bf3856ad364e35\PresentationUI.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\Microsoft.Bcl.AsyncInterfaces.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.ServiceHub.Resources.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.ServiceHub.Resources.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Runtime.InteropServices.RuntimeInformation\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Runtime.InteropServices.RuntimeInformation.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\Microsoft.Build.Utilities.v4.0\v4.0_4.0.0.0__b03f5f7f11d50a3a\Microsoft.Build.Utilities.v4.0.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\ServiceHubClient\Microsoft.ServiceHub.Client.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\System.Threading.Tasks.Dataflow.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Reflection.Emit.Lightweight\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Reflection.Emit.Lightweight.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.ComponentModel.Composition\v4.0_4.0.0.0__b77a5c561934e089\System.ComponentModel.Composition.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\UIAutomationTypes\v4.0_4.0.0.0__31bf3856ad364e35\UIAutomationTypes.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.ValueTuple\v4.0_4.0.0.0__cc7b13ffcd2ddd51\System.ValueTuple.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\System.Runtime.CompilerServices.Unsafe.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\System.Numerics.Vectors.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_32\System.Printing\v4.0_4.0.0.0__31bf3856ad364e35\System.Printing.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_32\System.Web\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Web.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\ReachFramework\v4.0_4.0.0.0__31bf3856ad364e35\ReachFramework.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\System.Design.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\Microsoft.VisualStudio.Shell.15.0.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\Microsoft.VisualStudio.Shell.Framework.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC_MSIL\Microsoft.VisualStudio.Shell.Interop.10.0\10.0.0.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.Shell.Interop.10.0.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\UIAutomationTypes\v4.0_4.0.0.0__31bf3856ad364e35\UIAutomationTypes.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\UIAutomationProvider\v4.0_4.0.0.0__31bf3856ad364e35\UIAutomationProvider.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\Microsoft.VisualStudio.Imaging.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC_MSIL\Microsoft.VisualStudio.ProjectAggregator\8.0.0.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.ProjectAggregator.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Interop\Microsoft.VisualStudio.Shell.Interop.8.0.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC\Microsoft.VisualStudio.Shell.Interop.9.0\9.0.0.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.Shell.Interop.9.0.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Interop\Microsoft.VisualStudio.Shell.Interop.8.0.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\System.Design.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\Microsoft.VisualStudio.ComponentModelHost.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\Editor\Microsoft.VisualStudio.Text.Data.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC\Microsoft.VisualStudio.VSHelp\7.0.3300.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.VSHelp.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC\Microsoft.VisualStudio.TextManager.Interop.8.0\8.0.0.0__b03f5f7f11d50a3a\microsoft.visualstudio.textmanager.interop.8.0.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.Diagnostics.Assert.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC\Microsoft.VisualStudio.TextManager.Interop\7.1.40304.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.TextManager.Interop.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.Diagnostics.PerformanceProvider.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\Microsoft.VisualStudio.ImageCatalog.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC\Microsoft.VisualStudio.OLE.Interop\7.1.40304.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.OLE.Interop.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC\Microsoft.VisualStudio.OLE.Interop\7.1.40304.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.OLE.Interop.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC\Microsoft.VisualStudio.Shell.Interop\7.1.40304.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.Shell.Interop.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC\Microsoft.VisualStudio.Shell.Interop\7.1.40304.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.Shell.Interop.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\Microsoft.VisualStudio.GraphModel.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC\stdole\7.0.3300.0__b03f5f7f11d50a3a\stdole.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\WindowsFormsIntegration\v4.0_4.0.0.0__31bf3856ad364e35\WindowsFormsIntegration.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC\EnvDTE\8.0.0.0__b03f5f7f11d50a3a\envdte.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\Editor\Microsoft.VisualStudio.CoreUtility.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","\Device\NamedPipe\1aa698514b8b49228b69ae5900cd4a80"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC_MSIL\Microsoft.MSXML\8.0.0.0__b03f5f7f11d50a3a\microsoft.msxml.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Newtonsoft.Json.12.0.0.2\Newtonsoft.Json.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\StreamJsonRpc.2.x\zh-Hant\StreamJsonRpc.resources.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\System.Runtime.CompilerServices.Unsafe.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PublicAssemblies\Microsoft.Bcl.AsyncInterfaces.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.Setup.Download.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\MSBuild\Current\Bin\Microsoft.NET.StringTools.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Management.Automation\v4.0_3.0.0.0__31bf3856ad364e35\System.Management.Automation.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\Microsoft.VisualStudio.Shell.UI.Internal.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC\Microsoft.VisualStudio.Shell.Interop.9.0\9.0.0.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.Shell.Interop.9.0.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.Internal.VisualStudio.UserNotifications.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.Identity.Client.Extensions.Msal.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\NuGet.Packaging.Extraction.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.Setup.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\TeamFoundation\Team Explorer\Microsoft.VisualStudio.Services.WebApi.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.Setup.Common.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.Identity.Client.Extensions.Msal.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\NavigateTo\Microsoft.VisualStudio.Language.NavigateTo.Interfaces.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Octokit.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\NavigateTo\Microsoft.VisualStudio.Language.NavigateTo.Interfaces.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\Editor\Microsoft.VisualStudio.Text.Logic.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC\EnvDTE\8.0.0.0__b03f5f7f11d50a3a\envdte.dll"
﻿"8196","ServiceHub.SettingsHost.exe","Mutant","\Sessions\2\BaseNamedObjects\_675531BB6E734D2F846AB8511A8963FD_C:_Users_test_AppData_Local_Microsoft_VSApplicationInsights_vstelAIF-312cbd79-9dbb-4c48-a7da-3cc2a931cb70"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\Microsoft.VisualStudio.Shell.ViewManager.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Octokit.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC\Microsoft.VisualStudio.TextManager.Interop\7.1.40304.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.TextManager.Interop.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC\Microsoft.VisualStudio.CommandBars\8.0.0.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.CommandBars.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.ExtensionsExplorer.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.IdentityService.Clients.ActiveDirectory.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.ExtensionsExplorer.UI.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Octokit.GraphQL.core.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\Search\Microsoft.VisualStudio.Search.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.IdentityService.Clients.ActiveDirectory.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Runtime\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Runtime.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\OpenFolder\Microsoft.VisualStudio.Workspace.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\OpenFolder\Microsoft.VisualStudio.Workspace.Extensions.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\TeamFoundation\Team Explorer\Microsoft.VisualStudio.Services.WebApi.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\Search\Microsoft.VisualStudio.Search.Implementation.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\AdalV5\Microsoft.IdentityModel.Clients.ActiveDirectory.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\AdalV5\Microsoft.IdentityModel.Clients.ActiveDirectory.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\Extensions\Microsoft\LiveShareApi\Microsoft.VisualStudio.LiveShare.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.Identity.Client.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\Extensions\Microsoft\LiveShareApi\Microsoft.VisualStudio.LiveShare.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\OpenFolder\Microsoft.VisualStudio.Workspace.VSIntegration.Contracts.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.Identity.Client.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.Developer.IdentityService.Client.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Collections.Concurrent\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Collections.Concurrent.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.Setup.VSApi.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Reflection\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Reflection.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC\stdole\7.0.3300.0__b03f5f7f11d50a3a\stdole.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Windows\assembly\GAC_MSIL\Microsoft.VisualStudio.TextManager.Interop.11.0\11.0.0.0__b03f5f7f11d50a3a\microsoft.visualstudio.textmanager.interop.11.0.dll"
﻿"8196","ServiceHub.SettingsHost.exe","File","C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PrivateAssemblies\Microsoft.VisualStudio.ExtensionManager.dll"
